tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1983$419,Indianapolis,Clay,56,A,19830801,3,100782,11,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,100957,"","",Greg Holmes,R,178,USA,19.3483915127,,,7$5 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,4,100769,10,"",Mario Martinez,R,170,BOL,21.3086926762,74,0,100551,"","",Brad Drewett,L,185,AUS,24.4599589322,116,0,6$4 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,5,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,100972,"","",Todd Witsken,R,183,USA,19.1649555099,,,6$4 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,6,100651,"","",Alejandro Ganzabal,R,180,ARG,22.8802190281,92,0,107051,"",Q,Gabriel Mattos,R,,BRA,,,,6$3 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,7,109771,"","",Jairo Velasco,R,,ESP,35.6550308008,,,100279,"","",Mike Cahill,R,183,USA,30.546201232,108,0,7$5 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,8,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,100993,"","",Loic Courteau,R,175,FRA,18.9924709103,166,0,6$3 4$6 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,9,100950,15,"",Libor Pimek,R,196,BEL,19.4195756331,219,0,100868,"","",Craig A Miller,R,188,AUS,20.2108145106,102,0,6$3 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,10,100800,13,"",Diego Perez,R,178,URU,20.8980150582,121,0,100585,"","",Van Winitsky,L,185,USA,23.8138261465,53,0,6$0 3$6 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,11,100646,"","",Claudio Panatta,R,178,ITA,22.9185489391,76,0,100252,"","",Tim Gullikson,R,180,USA,31.3210130048,150,0,1$6 6$3 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,12,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,100673,"","",Robbie Venter,L,180,RSA,22.6584531143,217,0,6$4 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,13,100174,"","",Manuel Orantes,L,178,ESP,33.9055441478,41,0,100719,"","",Juan Avendano,R,178,ESP,21.9274469541,93,0,6$3 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,14,100625,"","",Scott Lipton,L,,USA,23.3018480493,211,0,100468,"","",Dominique Bedel,R,185,FRA,25.8672142368,45,0,6$0 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,15,100297,12,"",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,100752,"","",Ramesh Krishnan,R,170,IND,21.5797399042,100,0,6$4 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,16,100536,16,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,101381,"","",Aaron Krickstein,R,183,USA,15.4223134839,,,2$6 6$3 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,17,100624,"","",Derek Tarr,L,185,USA,23.3018480493,133,0,100276,"","",Terry Moor,L,178,USA,30.6967830253,122,0,6$4 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,18,100711,"",Q,Pedro Rebolledo,R,170,CHI,22.045174538,129,0,100964,"",Q,Jon Levine,R,178,USA,19.2635181383,473,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,19,100635,"","",Mark Dickson,R,190,USA,23.0718685832,40,0,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,6$4 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,20,100377,"",Q,Colin Dowdeswell,R,185,GBR,27.6468172485,238,0,100504,"",Q,Jerome Vanier,L,175,FRA,25.1690622861,616,0,6$4 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,21,100449,"","",Stanislav Birner,R,170,CZE,26.2286105407,160,0,100393,14,"",Marcos Hocevar,R,185,BRA,27.2717316906,37,0,6$4 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,22,100894,"","",Francesco Cancellotti,R,183,ITA,19.8494182067,267,0,100244,9,"",John Alexander,R,190,AUS,31.5017111567,31,0,6$4 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,23,100922,"","",Roberto Arguello,U,173,ARG,19.6468172485,743,0,100829,"","",Jan Gunnarsson,R,185,SWE,20.5968514716,143,0,6$1 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,24,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,100699,"","",Chris Johnstone,R,175,AUS,22.2258726899,132,0,6$4 7$5,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,25,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,100300,1,"",Jose Higueras,R,178,ESP,29.8425735797,11,0,6$2 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,26,100782,11,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,100430,"","",David Carter,R,183,AUS,26.7022587269,190,0,6$3 4$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,27,100769,10,"",Mario Martinez,R,170,BOL,21.3086926762,74,0,100942,"","",Thierry Tulasne,R,178,FRA,19.4798083504,98,0,1$6 6$3 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,28,100653,6,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100651,"","",Alejandro Ganzabal,R,180,ARG,22.8802190281,92,0,6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,29,101013,4,"",Henrik Sundstrom,R,188,SWE,18.8446269678,82,0,109771,"","",Jairo Velasco,R,,ESP,35.6550308008,,,6$3 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,30,100950,15,"",Libor Pimek,R,196,BEL,19.4195756331,219,0,100609,"","",Zoltan Kuharszky,R,183,HUN,23.4907597536,130,0,6$2 4$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,31,100800,13,"",Diego Perez,R,178,URU,20.8980150582,121,0,100646,"","",Claudio Panatta,R,178,ITA,22.9185489391,76,0,6$1 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,32,100611,8,"",Mel Purcell,R,178,USA,23.4633812457,27,0,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,3$6 6$2 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,33,100474,5,"",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,100174,"","",Manuel Orantes,L,178,ESP,33.9055441478,41,0,7$6 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,34,100297,12,"",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,100625,"","",Scott Lipton,L,,USA,23.3018480493,211,0,6$3 6$2,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,35,100536,16,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,100624,"","",Derek Tarr,L,185,USA,23.3018480493,133,0,7$5 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,36,101061,3,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100711,"",Q,Pedro Rebolledo,R,170,CHI,22.045174538,129,0,6$2 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,37,100515,7,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,100635,"","",Mark Dickson,R,190,USA,23.0718685832,40,0,6$4 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,38,100377,"",Q,Colin Dowdeswell,R,185,GBR,27.6468172485,238,0,100449,"","",Stanislav Birner,R,170,CZE,26.2286105407,160,0,6$4 4$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,39,100922,"","",Roberto Arguello,U,173,ARG,19.6468172485,743,0,100894,"","",Francesco Cancellotti,R,183,ITA,19.8494182067,267,0,7$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,40,100555,2,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,6$1 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,41,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,100782,11,"",Pablo Arraya,R,180,PER,21.2019164956,36,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,42,100653,6,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100769,10,"",Mario Martinez,R,170,BOL,21.3086926762,74,0,6$3 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,43,101013,4,"",Henrik Sundstrom,R,188,SWE,18.8446269678,82,0,100950,15,"",Libor Pimek,R,196,BEL,19.4195756331,219,0,6$2 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,44,100611,8,"",Mel Purcell,R,178,USA,23.4633812457,27,0,100800,13,"",Diego Perez,R,178,URU,20.8980150582,121,0,6$2 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,45,100474,5,"",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,100297,12,"",Corrado Barazzutti,R,178,ITA,29.8699520876,113,0,7$5 1$6 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,46,101061,3,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100536,16,"",Fernando Luna,R,175,ESP,24.6954140999,62,0,W/O,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,47,100515,7,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,100377,"",Q,Colin Dowdeswell,R,185,GBR,27.6468172485,238,0,6$4 6$4,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,48,100922,"","",Roberto Arguello,U,173,ARG,19.6468172485,743,0,100555,2,"",Jose Luis Clerc,R,185,ARG,24.3832991102,6,0,6$1 RET,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,49,100653,6,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,101131,"","",Jimmy Brown,R,180,USA,17.6837782341,97,0,7$5 7$5,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,50,100611,8,"",Mel Purcell,R,178,USA,23.4633812457,27,0,101013,4,"",Henrik Sundstrom,R,188,SWE,18.8446269678,82,0,7$6 6$0,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,51,101061,3,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100474,5,"",Chris Lewis NZL,R,180,NZL,25.8206707734,57,0,6$4 7$5,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,52,100515,7,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,100922,"","",Roberto Arguello,U,173,ARG,19.6468172485,743,0,7$6 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,53,100653,6,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,100611,8,"",Mel Purcell,R,178,USA,23.4633812457,27,0,7$6 6$1,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,54,101061,3,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100515,7,"",Shlomo Glickstein,R,188,ISR,24.9911019849,38,0,6$1 6$3,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$419,Indianapolis,Clay,56,A,19830801,55,101061,3,"",Jimmy Arias,R,175,USA,18.3819301848,20,0,100653,6,"",Andres Gomez,L,193,ECU,22.8501026694,15,0,6$4 2$6 6$4,3,F,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,1,100380,"","",Butch Walts,R,193,USA,27.5838466804,473,0,100635,1,"",Mark Dickson,R,190,USA,23.0718685832,40,0,2$6 7$6 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,2,100570,"","",Marty Davis,R,183,USA,24.1341546886,141,0,100605,"","",Charlie Fancutt,R,178,AUS,23.5482546201,207,0,6$7 6$2 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,3,100321,"","",Vijay Amritraj,R,193,IND,29.054072553,,,100286,"","",Harold Solomon,R,168,USA,30.2943189596,66,0,6$3 7$6,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,4,100450,"","",Leo Palin,R,178,FIN,26.2039698836,216,0,100472,6,"",Craig Wittus,R,180,USA,25.8562628337,163,0,6$2 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,5,101158,"","",John Frawley,R,173,AUS,17.5003422313,294,0,100518,4,"",Ricardo Acuna,R,175,CHI,24.9719370294,101,0,6$4 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,6,100492,"","",John Austin,R,193,USA,25.4264202601,616,0,107044,"","",Fredrick Pahlett,R,,SWE,,,,6$2 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,7,100259,"","",Peter Feigl,R,183,AUT,31.0937713895,137,0,100537,"","",Mike Brunnberg,R,190,USA,24.6680355921,165,0,4$6 6$2 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,8,100663,"","",Marcel Freeman,R,173,USA,22.7624914442,,,100273,8,"",Kim Warwick,R,183,AUS,30.7378507871,42,0,0$6 6$4 6$4,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,9,100310,"","",Mike Myburg,R,,RSA,29.53045859,198,0,100625,7,"",Scott Lipton,L,,USA,23.3018480493,211,0,6$2 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,10,100575,"","",Andy Andrews,R,185,USA,24.0054757016,103,0,100281,"","",Sashi Menon,R,180,IND,30.4010951403,147,0,6$3 6$0,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,11,100920,"","",Robert Seguso,R,190,USA,19.6769336071,,,100422,"","",Bruce Manson,L,173,USA,26.7898699521,75,0,6$3 3$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,12,100436,3,"",Nick Saviano,L,180,USA,26.5790554415,98,0,100339,"","",Victor Amaya,L,201,USA,28.5065023956,58,0,7$6 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,13,100475,5,"",Matt Mitchell,R,180,USA,25.8015058179,110,0,101084,"","",Jakob Hlasek,R,188,SUI,18.1409993155,227,0,6$0 6$1,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,14,100448,"","",Bruce Foxworth,R,180,USA,26.2724161533,147,0,100430,"","",David Carter,R,183,AUS,26.7022587269,190,0,4$6 7$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,15,101074,"","",Carlos Di Laura,L,175,PER,18.2067077344,450,0,100523,"","",Erick Iskersky,R,180,USA,24.93908282,112,0,6$3 1$6 6$3,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,16,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,100402,2,"",Francisco Gonzalez,R,193,PAR,27.1238877481,114,0,6$4 7$5,3,R32,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,17,100570,"","",Marty Davis,R,183,USA,24.1341546886,141,0,100380,"","",Butch Walts,R,193,USA,27.5838466804,473,0,6$2 2$6 6$1,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,18,100321,"","",Vijay Amritraj,R,193,IND,29.054072553,,,100450,"","",Leo Palin,R,178,FIN,26.2039698836,216,0,7$6 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,19,100492,"","",John Austin,R,193,USA,25.4264202601,616,0,101158,"","",John Frawley,R,173,AUS,17.5003422313,294,0,6$1 7$5,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,20,100259,"","",Peter Feigl,R,183,AUT,31.0937713895,137,0,100663,"","",Marcel Freeman,R,173,USA,22.7624914442,,,6$7 6$3 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,21,100575,"","",Andy Andrews,R,185,USA,24.0054757016,103,0,100310,"","",Mike Myburg,R,,RSA,29.53045859,198,0,6$3 7$6,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,22,100436,3,"",Nick Saviano,L,180,USA,26.5790554415,98,0,100920,"","",Robert Seguso,R,190,USA,19.6769336071,,,6$4 6$2,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,23,100475,5,"",Matt Mitchell,R,180,USA,25.8015058179,110,0,100448,"","",Bruce Foxworth,R,180,USA,26.2724161533,147,0,6$3 4$6 6$3,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,24,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,101074,"","",Carlos Di Laura,L,175,PER,18.2067077344,450,0,6$4 7$5,3,R16,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,25,100570,"","",Marty Davis,R,183,USA,24.1341546886,141,0,100321,"","",Vijay Amritraj,R,193,IND,29.054072553,,,6$3 1$6 6$3,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,26,100492,"","",John Austin,R,193,USA,25.4264202601,616,0,100259,"","",Peter Feigl,R,183,AUT,31.0937713895,137,0,7$6 2$6 6$2,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,27,100436,3,"",Nick Saviano,L,180,USA,26.5790554415,98,0,100575,"","",Andy Andrews,R,185,USA,24.0054757016,103,0,7$6 7$6,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,28,100475,5,"",Matt Mitchell,R,180,USA,25.8015058179,110,0,100446,"","",John Sadri,R,188,USA,26.288843258,32,0,3$6 7$6 6$1,3,QF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,29,100570,"","",Marty Davis,R,183,USA,24.1341546886,141,0,100492,"","",John Austin,R,193,USA,25.4264202601,616,0,6$1 6$3,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,30,100475,5,"",Matt Mitchell,R,180,USA,25.8015058179,110,0,100436,3,"",Nick Saviano,L,180,USA,26.5790554415,98,0,3$6 7$6 6$1,3,SF,,,,,,,,,,,,,,,,,,,,1983
1983$320,Cleveland,Hard,32,A,19830808,31,100570,"","",Marty Davis,R,183,USA,24.1341546886,141,0,100475,5,"",Matt Mitchell,R,180,USA,25.8015058179,110,0,6$3 6$2,3,F,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,1,100393,"","",Marcos Hocevar,R,185,BRA,27.2717316906,37,0,100836,"","",Glenn Michibata,R,175,CAN,20.5585215606,172,0,6$1 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,2,100689,"","",Tim Mayotte,R,190,USA,22.417522245,29,0,100606,"","",Mike Bauer,R,188,USA,23.5154004107,89,0,6$3 5$7 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,3,100280,14,"",Wojtek Fibak,R,183,POL,30.417522245,22,0,100486,"","",Christophe Roger Vasselin,R,188,FRA,25.4893908282,139,0,6$1 6$7 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,4,100360,16,"",Brian Teacher,R,190,USA,28.0301163587,18,0,100672,"","",Derek Segal,R,178,RSA,22.6584531143,,,7$5 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,5,100655,"","",Fritz Buehning,R,196,USA,22.8309377139,59,0,100337,"","",Mark Edmondson,R,185,AUS,28.5284052019,24,0,6$0 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,6,100477,"","",Gianni Ocleppo,R,183,ITA,25.7440109514,151,0,100631,"","",Tim Wilkison,L,180,USA,23.112936345,55,0,6$3 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,7,101098,"","",Guy Forget,L,190,FRA,17.9958932238,70,0,100728,"",Q,Todd Nelson,R,185,USA,21.7960301164,423,0,6$4 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,8,100362,"","",Peter Fleming,R,196,USA,27.9507186858,,,100502,"","",Vincent Van Patten,R,180,USA,25.2128678987,48,0,6$4 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,9,100434,11,"",Tomas Smid,R,190,CZE,26.6228610541,23,0,100821,"","",Hans Simonsson,R,178,SWE,20.6762491444,46,0,6$3 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,10,100586,9,"",Eliot Teltscher,R,178,USA,23.8056125941,14,0,100489,"",Q,Larry Stefanki,R,178,USA,25.4483230664,223,0,7$5 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,11,100757,"",Q,Anders Jarryd,R,180,SWE,21.4757015743,60,0,100253,"","",Tom Gullikson,L,180,USA,31.3210130048,61,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,12,100326,"","",Russell Simpson,R,188,NZL,28.8624229979,50,0,100553,"","",Nduka Odizor,R,183,NGR,24.4024640657,80,0,6$2 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,13,100652,"","",Cassio Motta,R,180,BRA,22.8637919233,86,0,100714,"",Q,Broderick Dyke,L,183,AUS,22.006844627,179,0,5$7 6$4 6$3,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,14,100160,"",Q,Georges Goven,R,173,FRA,34.688569473,252,0,100864,"","",Martin Wostenholme,R,183,CAN,20.2299794661,,,6$4 6$1,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,15,100752,"","",Ramesh Krishnan,R,170,IND,21.5797399042,100,0,100936,12,"",Henri Leconte,L,185,FRA,19.5017111567,28,0,4$6 6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,16,100905,"","",Sammy Giammalva Jr,R,178,USA,19.780971937,79,0,100315,13,"",Hank Pfister,R,193,USA,29.234770705,34,0,6$4 6$0,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,17,100567,"","",Chip Hooper,R,198,USA,24.1943874059,30,0,100221,"","",Carlos Kirmayr,R,173,BRA,32.2792607803,52,0,6$4 7$6,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,18,100893,"","",Joakim Nystrom,R,188,SWE,19.8685831622,167,0,100640,"","",Stefan Simonsson,R,175,SWE,22.9952087611,105,0,6$3 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,19,100356,"","",Paul Mcnamee,R,178,AUS,28.1423682409,33,0,101138,"","",Pat Cash,R,183,AUS,17.6043805613,44,0,6$2 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,20,100765,"","",Rodney Harmon,R,188,USA,21.3826146475,67,0,100675,"","",John Mccurdy,R,188,AUS,22.6420260096,250,0,6$4 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,21,100592,15,"",Robert Vant Hof,R,193,USA,23.7344284736,64,0,100855,"","",Scott Davis,R,188,USA,20.3531827515,193,0,6$1 6$4,3,R64,,,,,,,,,,,,,,,,,,,,1983
1983$421,Montreal / Toronto,Hard,56,A,19830808,22,100272,10,"",Sandy Mayer,R,178,USA,30.7460643395,16,0,100494,"","",John Picken,R,,CAN,25.401779603,450,0,6$1 6$2,3,R64,,,,,,,,,,,,,,,,,,,,1983
